  8.27750E-01 
 
 -9.66558E-01 -6.73628E-01 -9.31237E-02  4.88284E-01  9.27976E-01
 -9.39708E-01 -5.93872E-01 -7.63026E-02  5.34589E-01  9.21462E-01
 -9.63124E-01 -6.23421E-01 -3.46855E-02  5.68625E-01  9.51622E-01
 -9.22051E-01 -5.30304E-01  1.33157E-02  6.02220E-01  9.70298E-01
 -9.42453E-01 -5.89494E-01 -9.03656E-02  5.53831E-01  9.28134E-01
 -9.55544E-01 -6.34433E-01 -6.79041E-02  4.92223E-01  9.35243E-01
 -9.39712E-01 -5.43243E-01  2.06503E-02  6.23869E-01  9.46614E-01
 -9.43492E-01 -6.07815E-01 -1.10048E-01  5.34124E-01  9.42134E-01
 -9.33051E-01 -4.91564E-01  8.12359E-02  6.01608E-01  9.59608E-01
 -9.07036E-01 -5.03441E-01  2.24768E-02  5.56015E-01  9.41941E-01
 -9.38809E-01 -5.16214E-01  9.44306E-02  6.25556E-01  9.50055E-01

  6.96350E-01 
 
  2.78337E+00  3.43511E+00  3.66975E+00  3.77061E+00  3.83418E+00
 
  5.53105E-01  7.29994E-01  8.32619E-01  9.07607E-01  9.72541E-01
  5.32351E-01  7.10261E-01  8.22937E-01  9.02453E-01  9.70146E-01
  4.35676E-01  6.58143E-01  7.80931E-01  8.71396E-01  9.56421E-01
  3.71834E-01  5.91325E-01  7.32406E-01  8.50019E-01  9.54067E-01
  3.20022E-01  4.96365E-01  6.29406E-01  7.54264E-01  9.03826E-01
 
 -9.39371E-01 -6.25757E-01 -2.51359E-03  6.25560E-01  9.58257E-01
 -9.51583E-01 -6.25548E-01 -3.36796E-02  5.83345E-01  9.27821E-01
 -9.28818E-01 -5.25742E-01 -1.71759E-02  6.16692E-01  9.55513E-01
 -9.52677E-01 -4.95815E-01  1.06331E-01  6.39140E-01  9.70610E-01
 -9.33455E-01 -5.93914E-01 -1.54183E-02  6.13117E-01  9.60571E-01
 -9.56098E-01 -5.73788E-01  1.07951E-01  6.19637E-01  9.74331E-01
 -9.61833E-01 -6.52469E-01 -4.73284E-02  5.65094E-01  9.47624E-01
 -9.52121E-01 -5.91814E-01  5.77150E-02  6.38469E-01  9.45045E-01
 -9.40596E-01 -6.02135E-01 -6.96044E-02  5.37902E-01  9.40765E-01
 -9.39757E-01 -5.54656E-01  6.87674E-03  5.48972E-01  9.46101E-01
 -9.37769E-01 -5.01857E-01  6.36098E-02  6.30751E-01  9.50453E-01
